order_id,customer_id,product_id,order_date,quantity
15559,278,2,2024-03-15,1
15560,396,5,2025-10-25,1
15561,956,23,2025-08-05,3
15562,616,26,2024-11-15,1
15563,121,14,2025-01-09,1
15564,395,17,2024-06-26,3
15565,732,28,2025-01-19,2
15566,779,2,2025-10-04,1
15567,751,7,2025-12-13,3
15568,205,30,2024-11-08,1
15569,149,20,2024-06-07,1
15570,702,5,2024-10-25,1
15571,183,19,2024-09-16,1
15572,430,16,2025-04-04,3
15573,488,20,2025-03-13,1
15574,605,13,2024-01-11,2
15575,463,28,2025-08-10,1
15576,484,22,2024-02-03,3
15577,196,22,2025-12-22,3
15578,944,3,2025-10-10,1
15579,272,27,2025-11-22,1
15580,99,28,2024-03-16,1
15581,175,15,2025-04-11,3
15582,497,25,2024-04-25,3
15583,805,25,2024-06-01,2
15584,730,5,2025-03-03,1
15585,755,7,2025-11-13,2
15586,923,10,2025-11-27,2
15587,854,10,2024-09-28,3
15588,26,10,2025-09-17,1
15589,736,30,2024-11-04,2
15590,955,3,2025-11-24,2
15591,212,29,2024-03-19,2
15592,589,10,2025-02-27,1
15593,735,27,2024-10-02,1
15594,715,1,2024-03-28,3
15595,539,13,2025-03-05,2
15596,452,1,2025-10-04,1
15597,1,1,2025-10-01,1
15598,504,7,2025-03-31,2
15599,831,11,2025-02-26,1
15600,603,22,2024-09-03,3
15601,373,3,2024-04-11,2
15602,840,3,2024-09-11,1
15603,169,18,2024-08-30,1
15604,354,14,2025-12-02,1
15605,16,30,2025-10-03,3
15606,644,4,2024-12-11,2
15607,732,26,2024-01-01,3
15608,440,7,2025-01-22,1
15609,400,18,2025-05-29,2
15610,137,5,2025-04-02,3
15611,232,2,2024-08-16,2
15612,395,11,2024-09-24,1
15613,1,4,2024-08-18,2
15614,915,6,2024-02-02,3
15615,456,21,2025-02-16,2
15616,808,9,2025-06-12,2
15617,879,4,2024-03-07,1
15618,3,11,2025-08-02,2
15619,103,30,2024-08-26,1
15620,533,19,2024-02-22,3
15621,595,17,2025-04-06,3
15622,424,3,2025-02-17,2
15623,455,26,2025-09-28,2
15624,417,3,2024-08-18,1
15625,672,27,2025-01-16,1
15626,695,19,2024-04-07,1
15627,788,11,2025-02-18,3
15628,811,15,2024-03-04,1
15629,481,7,2024-11-13,2
15630,792,14,2025-09-15,1
15631,364,13,2025-09-21,1
15632,558,28,2025-03-02,1
15633,7,17,2025-06-02,3
15634,314,7,2025-08-22,3
15635,413,8,2025-01-12,1
15636,246,30,2024-08-26,2
15637,213,4,2024-11-20,1
15638,416,3,2024-04-24,2
15639,692,23,2025-11-22,2
15640,815,2,2025-07-02,3
15641,144,13,2025-08-03,1
15642,375,3,2024-08-03,2
15643,387,26,2024-09-07,1
15644,5,5,2024-08-25,3
15645,514,20,2024-09-05,1
15646,279,14,2025-11-28,2
15647,163,20,2025-08-19,2
15648,51,12,2024-11-29,3
15649,659,24,2024-02-22,2
15650,269,10,2024-02-02,3
15651,791,15,2024-04-30,1
15652,2,14,2025-01-11,1
15653,559,5,2025-09-19,2
15654,480,1,2024-06-30,1
15655,981,20,2025-02-19,1
15656,517,27,2025-02-06,2
15657,388,12,2025-10-10,2
15658,936,3,2024-04-13,1
15659,112,19,2025-10-02,2
15660,11,4,2025-03-30,1
15661,77,5,2025-06-30,1
15662,110,20,2024-06-09,2
15663,687,8,2025-12-05,1
15664,948,29,2025-06-18,1
15665,918,8,2025-01-05,1
15666,863,17,2024-10-12,1
15667,347,17,2025-08-27,1
15668,623,21,2025-07-10,3
15669,83,25,2024-07-15,2
15670,752,28,2025-01-21,3
15671,810,17,2024-06-27,1
15672,83,1,2024-12-10,2
15673,98,23,2025-02-20,2
15674,790,15,2025-10-07,1
15675,469,5,2024-12-17,1
15676,761,15,2025-09-03,2
15677,206,27,2025-01-09,2
15678,696,1,2024-11-14,2
15679,645,9,2024-02-18,2
15680,25,9,2024-03-17,3
15681,835,7,2024-09-14,3
15682,877,4,2024-11-20,2
15683,383,29,2024-10-10,2
15684,389,10,2024-02-21,3
15685,858,1,2024-10-18,1
15686,68,26,2025-05-13,2
15687,834,7,2024-02-21,2
15688,845,10,2025-11-15,2
15689,140,29,2024-01-29,3
15690,701,29,2024-08-28,2
15691,726,5,2025-02-17,1
15692,776,19,2024-07-27,1
15693,10,16,2025-08-26,3
15694,868,19,2024-07-17,3
15695,827,7,2025-10-14,1
15696,629,20,2024-05-29,2
15697,639,20,2024-05-26,1
15698,914,29,2025-03-01,3
15699,671,13,2024-02-22,3
15700,782,18,2024-05-08,1
15701,454,19,2024-01-09,3
15702,76,29,2024-10-21,2
15703,792,19,2025-12-21,3
15704,264,3,2024-05-26,1
15705,942,26,2025-10-22,1
15706,750,14,2024-06-22,1
15707,128,22,2024-09-26,2
15708,486,23,2024-05-03,1
15709,261,21,2025-07-05,2
15710,226,19,2025-04-03,2
15711,210,30,2024-12-09,1
15712,890,17,2024-11-11,3
15713,555,18,2025-01-23,2
15714,924,20,2025-05-20,3
15715,546,21,2024-02-07,3
15716,90,29,2024-07-26,1
15717,363,30,2025-05-22,1
15718,225,5,2024-03-22,2
15719,892,5,2024-10-12,2
15720,906,16,2024-07-24,2
15721,568,19,2025-08-26,3
15722,975,19,2024-08-19,3
15723,317,19,2025-08-01,3
15724,509,21,2025-03-27,2
15725,775,25,2025-09-02,1
15726,908,2,2024-12-28,1
15727,316,28,2025-01-18,3
15728,577,26,2025-11-12,3
15729,793,5,2024-09-10,3
15730,730,15,2024-09-26,2
15731,762,10,2025-04-18,1
15732,374,21,2024-09-19,2
15733,298,25,2024-07-06,3
15734,747,18,2025-11-13,3
15735,934,9,2024-06-18,2
15736,847,4,2025-02-21,3
15737,678,24,2025-06-22,2
15738,77,3,2024-12-14,1
15739,92,9,2025-09-05,2
15740,879,22,2025-03-06,2
15741,345,16,2024-08-28,2
15742,802,27,2025-08-18,3
15743,652,8,2025-12-20,3
15744,771,15,2025-03-20,3
15745,283,10,2025-10-11,3
15746,763,6,2024-12-20,1
15747,434,22,2024-11-29,3
15748,288,20,2025-07-27,3
15749,802,27,2024-01-29,3
15750,309,22,2024-12-28,1
15751,694,6,2025-04-25,3
15752,26,12,2024-02-13,1
15753,193,10,2025-04-27,1
15754,420,3,2024-06-06,1
15755,254,2,2024-02-27,1
15756,114,19,2024-05-18,3
15757,731,23,2024-11-28,1
15758,745,28,2025-10-23,3
15759,410,10,2024-07-19,3
15760,628,22,2025-01-12,3
15761,621,6,2025-07-22,2
15762,615,20,2025-06-29,1
15763,78,20,2025-10-24,2
15764,929,22,2024-07-21,1
15765,833,7,2025-09-27,2
15766,103,21,2024-09-16,3
15767,226,7,2025-01-11,3
15768,366,4,2025-05-30,2
15769,885,21,2025-04-04,2
15770,600,14,2024-01-24,2
15771,202,7,2025-10-27,1
15772,138,13,2024-06-25,3
15773,262,19,2025-12-22,1
15774,971,2,2025-05-23,2
15775,973,20,2024-01-04,3
15776,714,3,2025-09-19,3
15777,133,23,2024-11-29,1
15778,851,18,2025-07-31,1
15779,803,6,2025-07-18,3
15780,237,6,2024-05-18,3
15781,759,13,2024-05-31,3
15782,354,1,2025-08-17,3
15783,451,20,2024-04-20,2
15784,468,18,2024-11-22,1
15785,887,30,2024-02-15,2
15786,765,12,2024-03-23,2
15787,325,28,2024-07-03,2
15788,28,12,2025-01-11,3
15789,451,21,2024-01-09,1
15790,508,14,2025-05-04,3
15791,521,5,2024-12-17,1
15792,314,4,2024-08-13,3
15793,514,12,2025-10-29,2
15794,233,14,2025-04-10,2
15795,390,18,2025-11-03,3
15796,158,9,2024-11-13,2
15797,769,14,2024-12-10,1
15798,447,25,2024-02-17,2
15799,631,3,2025-11-04,2
15800,835,2,2024-11-03,2
15801,324,18,2024-09-30,1
15802,748,5,2024-03-14,3
15803,923,21,2025-11-30,3
15804,197,12,2025-10-06,3
15805,427,19,2024-09-29,2
15806,9,20,2024-08-25,3
15807,605,12,2025-07-23,2
15808,168,13,2025-08-03,3
15809,217,28,2025-03-21,2
15810,562,27,2024-05-02,1
15811,969,10,2025-09-07,1
15812,213,15,2024-03-31,3
15813,504,17,2025-02-20,2
15814,23,8,2024-07-06,1
15815,625,9,2025-07-07,1
15816,423,8,2025-12-20,2
15817,735,1,2025-02-15,3
15818,799,7,2024-01-22,2
15819,347,7,2025-03-26,2
15820,802,4,2025-09-06,2
15821,212,24,2025-08-08,1
15822,698,17,2024-09-22,1
15823,908,23,2024-11-05,2
15824,303,27,2025-03-31,1
15825,72,27,2024-11-01,1
15826,26,16,2025-03-16,2
15827,458,15,2024-06-23,2
15828,186,8,2024-06-08,3
15829,979,7,2024-10-03,3
15830,215,8,2025-04-02,3
15831,569,6,2024-04-20,1
15832,713,25,2025-05-25,3
15833,856,17,2024-09-09,1
15834,686,9,2024-11-12,3
15835,97,4,2024-04-02,2
15836,668,10,2024-03-01,3
15837,324,10,2024-05-12,1
15838,762,18,2024-07-16,1
15839,830,9,2025-10-14,3
15840,53,18,2025-02-23,2
15841,564,29,2024-09-25,1
15842,472,27,2025-12-05,2
15843,408,4,2024-11-11,1
15844,75,29,2024-10-26,2
15845,612,27,2024-10-21,3
15846,295,24,2025-07-06,1
15847,262,20,2024-09-16,3
15848,857,1,2024-11-14,2
15849,559,16,2024-12-30,3
15850,979,17,2024-01-28,2
15851,868,25,2024-03-15,3
15852,639,3,2024-05-25,2
15853,970,28,2024-02-22,1
15854,828,24,2024-01-04,1
15855,597,21,2024-09-25,2
15856,847,27,2024-05-17,1
15857,9,14,2024-08-09,2
15858,159,19,2025-01-25,2
15859,212,6,2025-12-05,1
15860,853,18,2024-02-16,1
15861,97,27,2024-01-30,1
15862,144,29,2024-09-19,3
15863,555,30,2025-03-31,2
15864,322,14,2024-01-04,3
15865,398,6,2024-10-20,1
15866,271,15,2024-10-12,1
15867,874,23,2024-05-22,2
15868,486,4,2025-03-17,1
15869,951,26,2025-10-19,1
15870,769,3,2025-03-20,2
15871,771,4,2024-06-02,2
15872,637,3,2025-02-12,1
15873,266,3,2025-01-09,2
15874,857,12,2025-11-18,3
15875,263,9,2024-02-28,2
15876,246,1,2024-10-30,2
15877,694,6,2025-05-03,2
15878,953,15,2025-06-23,3
15879,638,5,2024-04-17,3
15880,951,9,2025-11-01,1
15881,914,1,2024-04-18,2
15882,762,9,2024-08-23,1
15883,596,22,2024-01-13,1
15884,490,6,2024-10-09,1
15885,856,22,2025-09-04,1
15886,303,30,2024-03-15,3
15887,184,3,2025-11-18,2
15888,952,15,2025-11-21,1
15889,219,16,2024-06-26,3
15890,736,26,2025-06-10,3
15891,756,28,2025-02-09,2
15892,630,27,2024-04-16,1
15893,261,20,2024-05-22,3
15894,449,3,2024-05-25,2
15895,166,10,2024-04-23,2
15896,852,16,2025-04-05,2
15897,681,5,2025-03-04,2
15898,459,14,2024-06-23,2
15899,322,22,2024-01-19,1
15900,682,19,2025-07-14,1
15901,13,19,2024-04-06,3
15902,787,8,2024-09-17,2
15903,206,13,2025-01-19,2
15904,135,13,2024-08-12,2
15905,127,27,2025-04-18,2
15906,238,21,2024-01-18,1
15907,390,27,2025-05-13,3
15908,517,21,2024-07-18,2
15909,322,20,2024-11-26,1
15910,948,21,2024-02-07,1
15911,676,24,2024-05-04,1
15912,684,11,2024-07-08,3
15913,272,29,2024-03-23,3
15914,845,6,2024-02-18,2
15915,903,9,2025-10-06,3
15916,90,4,2024-09-10,2
15917,61,5,2024-01-02,1
15918,547,5,2024-10-14,3
15919,76,14,2024-12-05,2
15920,67,3,2025-01-12,1
15921,7,11,2024-02-20,1
15922,787,3,2024-10-28,3
15923,565,28,2024-09-24,2
15924,767,5,2025-08-20,1
15925,38,9,2024-04-06,1
15926,322,22,2025-07-16,2
15927,286,16,2025-01-21,3
15928,557,13,2025-01-27,3
15929,176,15,2025-03-13,2
15930,516,16,2025-08-26,1
15931,830,3,2024-09-08,1
15932,99,16,2024-02-15,1
15933,646,24,2024-02-02,1
15934,772,26,2025-04-06,2
15935,379,28,2024-01-30,2
15936,617,5,2025-10-12,2
15937,444,15,2025-05-19,2
15938,861,15,2025-12-17,3
15939,555,20,2025-10-02,1
15940,544,29,2025-05-04,1
15941,562,29,2024-05-31,1
15942,41,6,2024-06-01,1
15943,892,29,2024-03-29,3
15944,669,4,2025-10-06,2
15945,138,10,2025-08-23,3
15946,27,24,2025-01-08,3
15947,87,2,2025-11-11,2
15948,800,10,2025-08-30,1
15949,186,23,2024-02-27,3
15950,53,21,2024-06-17,1
15951,178,15,2024-08-28,3
15952,674,14,2024-10-12,1
15953,116,25,2024-04-23,3
15954,907,1,2025-04-08,2
15955,597,30,2024-12-15,2
15956,705,8,2025-10-03,2
15957,384,9,2024-05-22,3
15958,761,24,2025-03-27,2
15959,997,20,2024-06-07,2
15960,852,28,2024-01-23,2
15961,415,15,2025-03-06,1
15962,460,10,2024-10-22,1
15963,110,13,2025-02-21,3
15964,822,10,2025-07-29,3
15965,715,20,2025-08-19,2
15966,751,9,2025-04-22,2
15967,104,15,2024-10-20,1
15968,427,30,2025-08-18,2
15969,66,6,2025-02-04,3
15970,711,4,2025-01-17,1
15971,719,20,2025-11-25,2
15972,688,14,2024-01-10,1
15973,788,1,2025-04-19,2
15974,841,27,2024-01-13,2
15975,775,30,2025-10-13,3
15976,169,17,2024-10-09,3
15977,529,26,2024-02-18,2
15978,357,27,2025-09-23,3
15979,39,12,2025-06-25,2
15980,742,16,2025-08-19,1
15981,786,14,2025-09-06,1
15982,715,1,2024-07-05,1
15983,97,10,2024-04-16,3
15984,363,1,2025-07-10,1
15985,968,25,2024-06-07,3
15986,936,2,2025-01-14,1
15987,515,6,2024-03-06,1
15988,185,16,2025-09-06,2
15989,242,30,2025-08-02,3
15990,438,13,2025-03-20,1
15991,868,2,2025-01-24,1
15992,784,21,2025-12-26,2
15993,136,12,2025-01-07,2
15994,786,29,2024-12-19,3
15995,976,8,2024-04-12,1
15996,902,17,2025-05-02,3
15997,522,5,2025-01-24,3
15998,287,21,2025-07-11,2
15999,391,17,2025-07-16,3
16000,986,6,2025-12-10,1
16001,630,10,2025-10-16,2
16002,638,27,2024-08-17,2
16003,674,3,2025-03-15,3
16004,547,14,2024-07-09,2
16005,905,1,2025-07-22,1
16006,816,11,2025-08-21,2
16007,350,6,2024-05-27,1
16008,825,25,2025-01-20,3
16009,601,19,2024-10-03,1
16010,120,7,2025-03-20,1
16011,323,4,2025-12-18,3
16012,975,15,2025-12-04,3
16013,273,3,2025-06-13,3
16014,110,1,2025-09-17,1
16015,112,1,2025-01-05,3
16016,499,13,2025-02-02,1
16017,557,14,2024-09-27,2
16018,90,19,2025-12-09,1
16019,577,26,2024-03-10,2
16020,986,17,2024-07-06,2
16021,160,10,2025-04-07,1
16022,535,24,2024-02-22,1
16023,385,28,2024-07-11,3
16024,162,8,2025-05-20,2
16025,397,19,2025-07-02,2
16026,398,14,2025-05-01,3
16027,51,29,2024-05-11,3
16028,435,1,2025-12-21,3
16029,921,21,2025-04-19,2
16030,715,9,2025-01-04,3
16031,185,10,2025-05-16,1
16032,472,21,2024-11-15,3
16033,61,24,2025-07-09,2
16034,622,28,2024-07-22,2
16035,218,29,2024-09-02,2
16036,85,17,2025-06-17,1
16037,552,20,2025-08-25,3
16038,331,18,2024-10-09,1
16039,701,29,2024-02-01,3
16040,963,6,2025-01-19,2
16041,235,24,2025-05-08,2
16042,123,24,2024-11-08,1
16043,672,19,2025-06-23,2
16044,31,21,2024-10-17,3
16045,471,26,2024-10-16,3
16046,355,16,2024-08-17,2
16047,947,3,2024-06-14,3
16048,294,19,2025-01-12,1
16049,17,1,2025-01-04,2
16050,198,4,2025-05-11,1
16051,645,1,2025-10-15,1
16052,92,12,2025-01-13,1
16053,921,6,2024-01-13,1
16054,854,7,2024-06-05,3
16055,546,13,2025-06-01,2
16056,946,17,2024-05-17,1
16057,523,18,2025-05-14,3
16058,208,2,2024-11-15,2
16059,43,25,2024-09-18,1
16060,281,27,2024-11-01,2
16061,597,19,2025-07-01,3
16062,463,28,2024-10-28,1
16063,671,30,2025-10-09,2
16064,542,24,2024-08-04,1
16065,243,24,2024-05-28,2
16066,573,28,2024-07-05,3
16067,224,13,2024-02-15,1
16068,399,14,2025-12-31,3
16069,290,1,2025-12-26,1
16070,517,12,2024-01-08,1
16071,145,28,2024-10-14,3
16072,341,3,2025-12-05,1
16073,453,7,2024-02-15,1
16074,45,19,2024-03-05,2
16075,628,26,2025-02-15,1
16076,776,6,2024-05-27,2
16077,837,26,2024-05-26,2
16078,105,14,2025-04-08,3
16079,904,14,2024-04-15,3
16080,239,2,2025-09-01,1
16081,869,22,2024-07-17,1
16082,803,3,2025-06-10,1
16083,451,10,2025-05-22,1
16084,512,30,2024-07-21,2
16085,494,6,2024-05-12,3
16086,237,24,2024-12-14,3
16087,236,14,2024-03-04,2
16088,694,24,2024-12-04,3
16089,872,17,2024-10-30,3
16090,231,15,2025-09-27,2
16091,297,30,2024-09-07,3
16092,746,11,2024-10-06,3
16093,563,10,2024-09-05,1
16094,621,30,2025-06-11,2
16095,740,29,2025-04-11,3
16096,38,9,2025-04-07,1
16097,770,18,2025-01-15,3
16098,185,15,2024-03-11,2
16099,338,21,2025-08-31,2
16100,235,23,2024-03-09,3
16101,133,4,2024-11-29,2
16102,133,12,2025-07-22,3
16103,21,8,2024-06-15,2
16104,517,4,2025-08-09,3
16105,567,22,2024-07-24,1
16106,80,10,2025-12-01,3
16107,372,25,2024-09-09,3
16108,729,8,2025-05-11,2
16109,436,18,2024-04-16,1
16110,420,12,2025-10-12,2
16111,242,13,2024-05-23,2
16112,688,8,2024-01-23,2
16113,313,19,2025-10-18,3
16114,764,9,2024-09-25,1
16115,46,20,2024-02-22,2
16116,501,4,2025-10-07,1
16117,817,2,2024-08-29,2
16118,908,18,2025-09-11,3
16119,580,30,2025-09-18,2
16120,456,16,2025-06-16,3
16121,184,16,2024-05-17,1
16122,853,28,2025-12-02,3
16123,205,22,2024-12-29,2
16124,898,18,2024-08-09,1
16125,395,17,2024-09-08,3
16126,559,23,2025-05-10,2
16127,658,13,2024-03-23,1
16128,573,14,2024-09-26,1
16129,103,27,2024-04-04,3
16130,296,9,2024-12-02,3
16131,55,29,2025-04-27,3
16132,231,7,2025-01-04,3
16133,288,20,2024-07-23,1
16134,533,24,2024-01-25,2
16135,27,27,2025-09-16,3
16136,220,28,2024-07-25,2
16137,159,22,2024-08-16,1
16138,819,13,2024-06-06,3
16139,574,25,2024-01-14,3
16140,149,22,2024-12-28,2
16141,336,7,2025-04-11,3
16142,855,25,2024-09-22,3
16143,417,12,2025-01-31,1
16144,392,22,2024-10-18,2
16145,989,14,2025-11-15,1
16146,312,21,2025-01-07,3
16147,316,24,2024-05-18,1
16148,824,17,2024-05-05,3
16149,762,11,2024-03-13,1
16150,865,6,2024-02-06,2
16151,249,17,2025-12-09,2
16152,819,14,2025-03-19,1
16153,426,7,2024-04-19,1
16154,42,13,2025-09-18,1
16155,56,6,2025-04-16,1
16156,662,24,2024-02-03,3
16157,924,6,2024-02-20,2
16158,101,2,2025-03-05,3
16159,905,16,2025-08-07,3
16160,312,7,2025-12-18,3
16161,661,1,2025-07-05,1
16162,834,2,2024-03-13,3
16163,928,11,2024-03-10,3
16164,843,10,2024-09-24,1
16165,724,3,2025-08-28,2
16166,327,3,2024-02-16,1
16167,718,24,2024-11-15,1
16168,893,9,2025-04-19,1
16169,497,13,2025-11-28,3
16170,59,14,2025-02-02,3
16171,671,24,2024-09-15,1
16172,610,8,2024-05-28,1
16173,618,6,2025-11-05,2
16174,903,23,2024-10-30,1
16175,697,23,2025-03-24,2
16176,174,26,2025-10-01,3
16177,969,30,2025-12-15,1
16178,363,16,2025-11-27,2
16179,304,17,2025-03-26,2
16180,204,25,2025-03-06,2
16181,289,6,2025-06-27,2
16182,591,27,2025-04-01,1
16183,315,29,2025-09-24,2
16184,659,11,2024-08-04,1
16185,996,15,2024-05-26,3
16186,912,16,2024-12-26,1
16187,968,27,2025-09-01,3
16188,726,29,2025-06-11,1
16189,978,3,2025-10-23,2
16190,764,8,2024-02-07,1
16191,317,20,2024-02-06,2
16192,533,14,2025-01-01,3
16193,895,16,2024-12-19,1
16194,290,19,2025-09-22,2
16195,449,18,2025-02-24,3
16196,756,19,2025-09-26,2
16197,371,28,2024-09-04,1
16198,918,23,2024-07-08,2
16199,403,7,2025-02-16,2
16200,860,9,2025-11-05,1
16201,25,18,2025-06-29,1
16202,194,19,2024-09-24,3
16203,969,16,2024-07-26,3
16204,54,18,2024-07-28,3
16205,425,18,2025-04-26,2
16206,322,2,2025-05-17,1
16207,800,8,2025-05-12,2
16208,583,7,2025-03-06,3
16209,286,16,2024-03-05,3
16210,864,2,2024-07-30,2
16211,768,13,2025-12-15,2
16212,960,4,2024-11-19,2
16213,13,2,2025-10-24,3
16214,835,20,2024-07-12,2
16215,365,26,2024-05-24,1
16216,224,19,2024-07-06,2
16217,899,16,2024-09-21,3
16218,714,3,2024-06-28,3
16219,208,17,2024-09-03,3
16220,179,5,2025-07-05,3
16221,533,3,2024-02-27,1
16222,329,27,2024-11-25,2
16223,983,1,2024-04-25,3
16224,439,22,2024-02-15,1
16225,771,2,2024-05-11,3
16226,385,21,2025-11-05,2
16227,2,4,2024-06-20,2
16228,540,16,2024-02-14,2
16229,931,8,2025-11-08,2
16230,655,18,2025-10-09,2
16231,402,3,2025-01-05,1
16232,196,21,2025-11-09,3
16233,545,11,2025-08-12,2
16234,41,2,2025-07-18,1
16235,859,3,2025-11-23,3
16236,270,23,2024-05-01,1
16237,576,12,2024-04-25,1
16238,917,12,2024-06-07,3
16239,677,21,2025-12-02,2
16240,665,27,2024-11-16,1
16241,67,7,2025-09-16,2
16242,433,4,2024-07-23,2
16243,318,29,2024-05-05,1
16244,576,7,2025-05-03,2
16245,361,19,2024-05-24,3
16246,432,6,2024-05-15,2
16247,986,11,2024-04-03,1
16248,999,6,2025-05-07,3
16249,192,7,2025-02-04,3
16250,288,12,2025-01-27,2
16251,306,2,2024-07-29,1
16252,5,30,2025-09-06,2
16253,224,6,2025-06-10,1
16254,216,7,2025-09-07,1
16255,96,5,2025-04-12,1
16256,749,18,2025-02-10,3
16257,918,18,2024-11-05,3
16258,931,23,2024-06-09,3
16259,316,20,2025-03-25,3
16260,89,12,2024-05-04,3
16261,533,8,2025-01-08,3
16262,303,19,2024-01-01,2
16263,643,17,2024-07-29,2
16264,937,17,2024-04-07,1
16265,599,16,2025-12-06,1
16266,377,4,2025-01-01,2
16267,436,11,2024-04-16,2
16268,87,4,2024-06-16,2
16269,244,11,2024-03-19,3
16270,16,10,2024-09-03,1
16271,580,7,2024-05-03,1
16272,947,10,2024-06-09,3
16273,17,1,2025-11-16,1
16274,940,27,2024-10-24,3
16275,691,27,2025-09-13,3
16276,925,15,2024-12-23,2
16277,693,17,2025-09-09,3
16278,769,1,2025-01-29,3
16279,814,21,2025-08-07,1
16280,44,1,2025-10-14,2
16281,334,4,2025-05-05,1
16282,764,29,2025-05-01,1
16283,51,2,2024-04-01,1
16284,494,25,2025-11-07,3
16285,658,7,2024-12-03,1
16286,127,5,2024-02-17,3
16287,840,14,2025-04-12,2
16288,367,12,2025-09-05,2
16289,890,1,2024-09-10,3
16290,31,11,2024-06-17,2
16291,487,4,2025-09-11,3
16292,285,29,2025-07-10,1
16293,317,25,2025-08-29,2
16294,555,6,2025-06-03,1
16295,427,12,2024-01-21,1
16296,935,20,2025-10-01,2
16297,743,7,2025-04-13,1
16298,211,11,2025-05-10,3
16299,129,7,2025-09-15,3
16300,517,28,2025-11-10,3
16301,616,10,2025-01-07,2
16302,442,1,2025-03-20,1
16303,591,21,2024-09-07,1
16304,640,3,2025-08-14,1
16305,928,4,2025-10-11,1
16306,331,20,2025-04-22,1
16307,428,20,2024-04-28,2
16308,43,14,2025-03-12,1
16309,686,12,2025-03-04,2
16310,799,23,2025-08-13,3
16311,700,1,2025-09-20,2
16312,367,24,2024-03-20,3
16313,892,26,2024-02-25,2
16314,562,3,2025-11-24,3
16315,156,12,2025-10-01,3
16316,206,1,2024-02-06,2
16317,310,28,2025-02-01,2
16318,199,13,2024-02-13,1
16319,693,11,2025-10-03,2
16320,582,20,2024-04-18,3
16321,835,18,2024-01-13,2
16322,462,5,2025-03-07,2
16323,443,11,2024-01-20,3
16324,489,16,2025-05-25,1
16325,482,16,2024-05-11,1
16326,511,11,2024-11-11,3
16327,261,26,2024-08-01,3
16328,934,14,2025-01-09,3
16329,738,13,2025-01-25,2
16330,184,2,2025-05-26,3
16331,666,12,2024-11-15,1
16332,109,15,2024-06-28,1
16333,611,23,2024-05-07,2
16334,941,2,2025-12-02,2
16335,109,30,2025-04-29,1
16336,144,7,2024-12-30,1
16337,368,7,2025-02-02,1
16338,552,6,2024-12-12,2
16339,256,9,2024-11-14,3
16340,40,18,2024-04-09,2
16341,87,24,2024-09-07,2
16342,820,26,2024-03-25,2
16343,5,16,2025-03-08,1
16344,152,6,2025-02-22,1
16345,152,6,2025-02-07,1
16346,919,9,2025-03-26,3
16347,566,8,2025-03-05,2
16348,744,14,2024-03-18,3
16349,931,8,2024-07-07,3
16350,473,18,2025-02-15,1
16351,598,1,2025-04-23,1
16352,570,8,2025-05-17,3
16353,804,22,2025-08-17,3
16354,513,4,2024-01-14,2
16355,89,27,2024-10-24,1
16356,612,22,2025-05-21,2
16357,219,24,2024-02-15,2
16358,405,4,2024-04-01,3
16359,539,11,2024-09-24,1
16360,803,4,2024-11-10,2
16361,591,5,2025-01-30,2
16362,300,21,2025-10-13,3
16363,933,3,2025-10-28,1
16364,467,8,2025-06-27,2
16365,158,24,2025-08-18,3
16366,456,13,2025-12-13,3
16367,642,5,2025-05-05,1
16368,554,2,2025-09-02,2
16369,105,13,2024-04-19,1
16370,474,1,2025-08-18,1
16371,154,20,2024-08-04,1
16372,620,24,2024-10-22,1
16373,331,15,2024-10-13,2
16374,47,4,2025-10-23,1
16375,857,15,2024-04-19,2
16376,207,16,2025-12-18,3
16377,498,22,2025-06-09,3
16378,358,13,2024-12-19,3
16379,83,3,2024-12-16,1
16380,852,6,2025-12-17,3
16381,570,7,2024-06-20,2
16382,702,2,2024-08-06,1
16383,929,6,2024-01-24,1
16384,111,14,2025-01-29,3
16385,257,1,2024-11-16,2
16386,630,4,2025-08-16,3
16387,367,6,2024-01-30,3
16388,720,22,2025-10-08,3
16389,350,15,2025-11-28,3
16390,507,24,2025-11-29,2
16391,57,9,2025-05-08,2
16392,550,16,2024-06-21,1
16393,208,8,2024-09-23,1
16394,102,21,2024-01-25,3
16395,264,15,2024-08-28,3
16396,501,25,2024-03-03,2
16397,16,30,2025-05-28,3
16398,863,9,2025-03-03,1
16399,929,10,2024-06-22,3
16400,846,30,2025-11-04,2
16401,76,5,2025-11-08,1
16402,710,8,2025-08-04,3
16403,354,24,2024-07-28,2
16404,121,14,2024-03-14,1
16405,902,8,2024-10-18,3
16406,393,5,2025-02-04,2
16407,868,17,2025-05-09,3
16408,921,18,2025-05-01,1
16409,980,28,2024-04-17,2
16410,295,19,2025-07-01,1
16411,656,26,2024-10-29,3
16412,680,17,2025-10-21,1
16413,599,12,2025-03-12,1
16414,686,20,2024-07-15,3
16415,860,3,2024-08-17,3
16416,180,23,2025-12-19,1
16417,41,23,2025-11-20,2
16418,975,7,2025-04-29,1
16419,233,19,2025-07-28,1
16420,132,2,2024-01-17,1
16421,295,5,2025-03-31,3
16422,601,20,2025-01-28,3
16423,544,15,2025-11-30,3
16424,272,16,2025-02-28,1
16425,799,5,2025-04-17,1
16426,992,2,2025-05-03,1
16427,492,17,2025-08-30,2
16428,163,19,2025-07-30,1
16429,662,20,2025-07-24,2
16430,135,27,2025-09-20,1
16431,129,11,2024-05-23,1
